Ticker,Short Name,Sector,Industry,Market Cap,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Forward PER,PBR,PSR,EV/EBITDA,ROE,ROA,Debt/Equity Raw,Debt/Equity,Operating Margin,Profit Margin,Free Cash Flow,Operating Cash Flow,FCF Yield,Data Quality,Failed Reason
RF,Regions Financial Corporation,Financial Services,Banks - Regional,25668636672.0,0.016520184038638863,3.0,Yearly,0.034,0.085,10.588983,1.4706168,3.5463715,,0.118669994,0.01393,,,0.39314997,0.30837,,1778000000.0,,PARTIAL,
RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management,33367064576.0,0.08453363915489276,3.0,Yearly,0.151,0.42,12.217825,2.6242852,2.18944,,0.18416001,0.02576,47.594,0.47594000000000003,0.19301,0.15131,,1639000064.0,,PARTIAL,
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,20203741184.0,0.07988555170505496,3.0,Yearly,0.14,0.216,16.21317,7.4257617,2.418104,13.348,0.37537,0.11005,110.373,1.10373,0.18395,0.117639996,880087488.0,1317400064.0,0.043560619787436694,OK,
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,31485952000.0,0.10212508025534905,3.0,Yearly,0.086,0.024,16.504822,4.780752,5.569341,14.717,0.24269,0.14002,12.542,0.12542,0.30857,0.26945,939248256.0,1805828992.0,0.029830708501365943,OK,
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,47572144128.0,0.02438220649270817,3.0,Yearly,0.079,0.404,28.852493,13.615243,5.301699,24.239,0.30629,0.0999,103.347,1.0334699999999999,0.20968,0.13385001,1303874944.0,1732000000.0,0.02740837033730766,OK,
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,16710179840.0,0.1173929088277419,3.0,Yearly,0.079,0.031,26.703676,11.689667,4.2584352,20.48,0.37008998,0.14061,78.015,0.78015,0.18799,0.1355,501737504.0,646966016.0,0.0300258590155305,OK,
ROP,"Roper Technologies, Inc.",Technology,Software - Application,38424965120.0,0.13731706743631933,3.0,Yearly,0.085,2.33,15.993472,2.054759,4.640528,15.25,0.13066,0.04232,60.531,0.60531,0.27725,0.30244,2265687552.0,2669100032.0,0.058963945573517806,OK,
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,73710616576.0,0.06761774010986832,3.0,Yearly,0.133,0.705,25.803003,10.938656,3.0071485,20.279,0.42628,0.12785,70.281,0.70281,0.13578,0.10848,2002041600.0,3660572928.0,0.027160831003709987,OK,
RSG,"Republic Services, Inc.",Industrials,Waste Management,68205883392.0,0.07084929833650078,3.0,Yearly,0.046,0.051,27.645388,5.6648016,4.0380015,15.673,0.18152,0.0617,118.798,1.18798,0.20429,0.12942,1942625024.0,4542000128.0,0.028481780858040383,OK,
RTX,RTX Corporation,Industrials,Aerospace & Defense,266424811520.0,0.09723101071987417,3.0,Yearly,0.145,0.287,25.163765,4.013807,2.8494632,18.795,0.12274,0.04212,57.02,0.5702,0.12696,0.08276,9880000512.0,14206000128.0,0.037083635175090765,OK,
RVTY,"Revvity, Inc.",Healthcare,Diagnostics & Research,13871304704.0,-0.04815480072764722,3.0,Yearly,0.013,0.012,21.095879,1.9188677,4.7638063,18.485,0.03211,0.023740001,46.225,0.46225,0.17052999,0.08158,604992128.0,627633024.0,0.04361465203958366,OK,
SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,19676162048.0,0.02248756625700632,3.0,Yearly,0.023,-0.105,22.661211,-4.2498055,6.85432,18.894,,0.08406,,,0.52165,0.34512,752056384.0,1284317952.0,0.03822170106982034,PARTIAL,
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,112563601408.0,0.048597955054982656,3.0,Yearly,-0.014,0.857,31.634052,-14.665083,2.9360611,23.291,,0.08022001,,,0.12919,0.05172,3065537536.0,4985900032.0,0.027233826011737124,PARTIAL,
SCHW,Charles Schwab Corporation (The,Financial Services,Capital Markets,185471254528.0,0.048342956030810846,3.0,Yearly,0.209,0.426,13.742353,4.218621,7.126657,,0.20273,0.020680001,151.106,1.5110599999999998,0.52277,0.38793,,11416999936.0,,PARTIAL,
SHW,Sherwin-Williams Company (The),Basic Materials,Specialty Chemicals,78486134784.0,0.021007379883363875,3.0,Yearly,0.075,0.143,23.771746,20.241032,3.2152874,19.699,0.65124,0.09516,389.958,3.8995800000000003,0.18124,0.11013,2506037504.0,3886700032.0,0.03192968427986436,OK,
SJM,The J.M. Smucker Company,Consumer Defensive,Packaged Foods,12940560384.0,0.0199866543809879,3.0,Yearly,0.05,,11.13056,2.330736,1.4132032,8.763,0.03931,0.06257,120.682,1.20682,0.17898001,0.02506,1464337536.0,1909900032.0,0.1131587421678075,OK,
SLB,SLB Limited,Energy,Oil & Gas Equipment & Services,83201073152.0,0.08326017106596773,3.0,Yearly,0.05,-0.297,17.330551,3.191029,2.287881,12.606,0.12909001,0.06172,47.002,0.47002000000000005,0.12706,0.08527,2955124992.0,6533000192.0,0.03551787110487486,OK,
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,25939607552.0,0.7634291720222148,3.0,Yearly,0.932,4.347,7.5292153,2.5690305,0.6640442,11.432,0.21465999,0.07877,63.951,0.63951,0.13382,0.0571,-8248783872.0,-6809886208.0,-0.31799956323410145,OK,
SNA,Snap-On Incorporated,Industrials,Tools & Accessories,19420432384.0,0.02113673668415572,3.0,Yearly,0.042,0.051,17.595314,3.2142184,3.6816683,13.501,0.17932,0.09849,21.595,0.21594999999999998,0.25397,0.19597,1109474944.0,1186200064.0,0.05712926067053317,OK,
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,76152569856.0,0.15186745455184925,3.0,Yearly,0.424,0.893,22.673883,2.4441068,8.087172,40.176,0.03661,0.01353,34.804,0.34804,0.14521,0.11432999,3425542400.0,2938341120.0,0.04498262378377378,OK,
SO,Southern Company (The),Utilities,Utilities - Regulated Electric,100277141504.0,0.003109733900695355,3.0,Yearly,0.001,0.304,17.701971,2.534159,3.3227456,12.425,0.114829995,0.03271,182.058,1.8205799999999999,0.29612,0.15435,-3913374976.0,10650999808.0,-0.039025593642833326,OK,
SOLV,Solventum Corporation,Healthcare,Medical Instruments & Supplies,14886064128.0,0.007931997022665449,3.0,Yearly,0.022,0.039,12.101595,3.0993054,1.7913435,17.364,0.33960998,0.026989998,110.313,1.10313,0.09778,0.17256,489000000.0,209000000.0,0.03284951588245637,OK,
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,77758283776.0,0.0634817964117913,3.0,Yearly,0.195,-0.125,30.136818,15.0821,11.203195,18.759,1.20508,0.05633,503.504,5.03504,0.46023998,0.66571,2595271168.0,4122941952.0,0.033376137460495586,OK,
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,121077309440.0,0.11107613003386319,3.0,Yearly,0.104,0.177,20.31282,3.8436196,7.5100675,16.926,0.14255,0.07033,42.98,0.42979999999999996,0.4479,0.30536,5448249856.0,5728999936.0,0.04499810807821003,OK,
SRE,DBA Sempra,Utilities,Utilities - Diversified,54496051200.0,-0.017312084045800646,3.0,Yearly,-0.001,0.713,15.054271,1.6669333,4.021255,17.319,0.06679,0.01958,84.663,0.84663,0.28328,0.16824,-27657750528.0,5416000000.0,-0.5075184333355882,OK,
STE,STERIS plc (Ireland),Healthcare,Medical Devices,20549122048.0,0.09377842934242775,3.0,Yearly,0.073,0.14,17.208958,2.8513832,3.4035814,13.487,0.11389,0.06797,28.312,0.28312000000000004,0.19153,0.13333,798862528.0,1288499968.0,0.038875749831742884,OK,
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,34368643072.0,-0.06533213396467008,3.0,Yearly,0.334,0.836,12.379976,3.6558366,1.673362,14.26,0.17568001,0.0787,46.924,0.46924,0.114989996,0.07825,234191248.0,1571571968.0,0.006814096428229216,OK,
STT,State Street Corporation,Financial Services,Asset Management,53127319552.0,0.04822150244182688,3.0,Yearly,-0.028,-0.241,12.630402,2.222784,3.536399,,0.12437,0.0086900005,,,0.27818,0.23005,,3473999872.0,,PARTIAL,
STX,Seagate Technology Holdings PLC,Technology,Computer Hardware,188774842368.0,0.18203419083564842,3.0,Yearly,0.485,1.488,14.992758,86.8833,15.4796915,42.281,3.7152898,0.29354998,179.88,1.7988,0.4307,0.26108998,1943750016.0,3673999872.0,0.010296658133136351,OK,
STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,20914993152.0,-0.011183285451378588,3.0,Yearly,-0.033,0.307,9.885203,2.543253,2.3093393,9.156,0.2369,0.08574,123.205,1.23205,0.35931,0.20143999,2210487552.0,2693600000.0,0.10568913582401157,OK,
SW,Smurfit WestRock plc,Consumer Cyclical,Packaging & Containers,22669881344.0,0.3215380139788915,3.0,Yearly,0.011,,12.670734,1.2552278,0.72367626,7.9,0.02715,0.02621,78.427,0.78427,0.05466,0.01587,1215000064.0,3296999936.0,0.05359534289408939,OK,
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,13476724736.0,-0.037097214175564996,3.0,Yearly,0.004,2.478,13.980492,1.5042561,0.88385296,10.104,0.06886,0.038,58.172,0.58172,0.08443,0.040689997,1419049984.0,1551200000.0,0.1052963544034799,OK,
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,13288367104.0,-0.09344825684967506,3.0,Yearly,-0.031,-0.686,17.802988,2.3171947,3.3104227,14.97,0.05094,0.03441,11.869,0.11869,0.08825,0.072270006,448812512.0,716200000.0,0.03377484295003414,OK,
SYF,Synchrony Financial,Financial Services,Credit Services,24724930560.0,0.0866934224036191,3.0,Yearly,0.006,0.036,7.2391143,1.6267419,2.4954512,,0.20786,0.02902,,,0.50219,0.35507,,9694000128.0,,PARTIAL,
SYK,Stryker Corporation,Healthcare,Medical Devices,105697386496.0,0.10830480093614558,3.0,Yearly,0.094,0.441,16.458664,4.406281,4.090931,15.953,0.16508,0.08162,64.391,0.6439100000000001,0.27015,0.14433,4107624960.0,5525000192.0,0.03886212418464527,OK,
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,39865577472.0,0.03471497882956953,3.0,Yearly,0.047,0.053,15.277981,14.936276,0.47148627,11.825,0.77692,0.079679996,564.591,5.64591,0.048449997,0.02078,1914000000.0,2638000128.0,0.04801134515972627,OK,
T,AT&T Inc.,Communication Services,Telecom Services,178573164544.0,0.013367419328691454,3.0,Yearly,0.023,0.062,10.164916,1.6230693,1.4034468,7.672,0.18339,0.04163,129.054,1.29054,0.24786,0.16943,10142000128.0,39899000832.0,0.05679464859066792,OK,
TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,7258651648.0,0.013516144991544188,3.0,Yearly,-0.033,-0.423,7.92515,0.71900856,0.6549061,5.891,-0.19466,0.03793,76.03,0.7603,0.11297,-0.20808001,935137472.0,1977200000.0,0.12883074121040944,OK,
TDG,Transdigm Group Incorporated,Industrials,Aerospace & Defense,63782182912.0,0.17606144961795578,3.0,Yearly,0.225,0.109,23.555399,-6.7886696,6.374394,18.416,,0.11817,,,0.46005002,0.21277,1457374976.0,2198000128.0,0.022849248951086136,PARTIAL,
TDY,Teledyne Technologies Incorpora,Technology,Scientific & Technical Instruments,27973068800.0,0.03859891847624208,3.0,Yearly,0.098,0.212,22.591925,2.5634286,4.3883452,18.636,0.09154,0.05139,18.565,0.18565,0.20198,0.15292,912675008.0,1271299968.0,0.03262691750145054,OK,
TECH,Bio-Techne Corp,Healthcare,Biotechnology,11309731840.0,0.02246362045511785,3.0,Yearly,0.013,,31.270462,5.3398495,9.308123,33.921,0.09032,0.06671,13.712,0.13712,0.27871,0.14968,229653120.0,292072992.0,0.02030579710013708,OK,
TEL,TE Connectivity plc,Technology,Electronic Components,61455826944.0,0.019694347779123156,3.0,Yearly,0.138,0.192,16.427252,4.6395974,3.1806142,13.349,0.23290001,0.09691,43.441,0.43441,0.20775,0.15609,2336875008.0,4417999872.0,0.038025279687952385,OK,
TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,59365711872.0,0.003681989032964239,3.0,Yearly,1.039,3.858,32.587082,17.28593,13.298677,39.303,0.36465,0.19745001,2.883,0.02883,0.33161,0.25766,437381248.0,1064950976.0,0.007367573540481573,OK,
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,61569966080.0,0.005741435027416086,3.0,Yearly,0.082,0.367,10.13377,1.0491694,3.235756,,0.09059,0.010620001,,,0.39815,0.30692,,5797000192.0,,PARTIAL,
TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,5550360576.0,-0.10622916428555451,3.0,Yearly,0.289,-0.173,11.960449,1.910924,2.461877,20.21,-0.00701,0.01749,101.103,1.0110299999999999,0.10059,-0.45761,179542000.0,403196992.0,0.03234780831651684,OK,
TGT,Target Corporation,Consumer Defensive,Discount Stores,70792241152.0,-0.013437328806924498,3.0,Yearly,0.053,1.005,16.330616,3.9674618,0.6572791,9.843,0.26408002,0.05689,107.583,1.07583,0.06044,0.04078,3432999936.0,8723000320.0,0.048494014035082036,OK,
TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,Apparel Retail,139214848000.0,0.06530493123671799,3.0,Yearly,0.054,0.236,21.827238,13.386446,2.2323308,16.504,0.62171,0.13543001,134.419,1.3441900000000002,0.10909,0.09729,4398125056.0,8033999872.0,0.03159235612569142,OK,
TMO,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,225479294976.0,-0.0026639607700198464,3.0,Yearly,0.105,0.094,22.150167,4.2802496,4.8661795,22.497,0.13515,0.05129,80.575,0.8057500000000001,0.18751,0.15036,6237250048.0,9013000192.0,0.02766218534018342,OK,
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,195580215296.0,0.03534093085617829,3.0,Yearly,0.079,0.053,12.628008,3.4830368,2.1215136,9.112,0.17994,0.05973,214.035,2.1403499999999998,0.2522,0.11455,11335999488.0,28832999424.0,0.05796087027945839,OK,
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,23625920512.0,0.06315113223633251,3.0,Yearly,0.089,,13.314185,34.305153,2.9516904,13.062,1.97135,0.17543,571.608,5.71608,0.19823,0.19086,1399924992.0,1978499968.0,0.05925377558469964,OK,
TRGP,"Targa Resources, Inc.",Energy,Oil & Gas Midstream,62238605312.0,-0.06645468273311061,3.0,Yearly,0.042,0.233,24.028133,19.87061,3.7176242,14.883,0.70839995,0.09237,515.794,5.15794,0.27803,0.13545,65837500.0,4285499904.0,0.0010578241538344065,OK,
TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,13445149696.0,-0.008135718177214146,3.0,Yearly,0.11,,13.983605,2.3699136,3.554191,16.691,-0.01939,0.04804,28.553,0.28553,0.15134,-0.027679998,686174976.0,799100032.0,0.05103513099628341,OK,
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,22673342464.0,0.04077043516925727,3.0,Yearly,0.107,0.286,10.302044,2.0607224,2.986478,7.106,0.19399999,0.10659,3.702,0.03702,0.28688,0.29262,2023912448.0,1932199936.0,0.08926396499384696,OK,
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,78257348608.0,0.09790109129310776,3.0,Yearly,0.003,0.571,12.420288,2.3630478,1.5977734,7.166,0.26511,0.04775,27.378,0.27378,0.23698,0.16951999,14775124992.0,11025999872.0,0.1888017579794364,OK,
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,17199534080.0,0.030047957019021077,3.0,Yearly,0.023,-0.15,16.091764,6.569154,1.0919838,12.174,0.39513,0.07824,248.71,2.4871,0.120740004,0.06425,103175000.0,1285820032.0,0.005998709006889563,OK,
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,1443322658816.0,0.051943257367141005,3.0,Yearly,0.255,-0.03,169.29648,16.614685,13.929131,131.71,0.046669997,0.019299999,18.373,0.18373,0.014099999,0.03671,4835999744.0,18684999680.0,0.0033506019700176486,OK,
TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,18638444544.0,0.00719878201118096,3.0,Yearly,-0.001,2.041,12.691736,1.0309398,0.33465803,9.383,0.03263,0.02565,44.025,0.44025,0.02711,0.01031,1191250048.0,2004000000.0,0.06391359778911816,OK,
TT,Trane Technologies plc,Industrials,Building Products & Equipment,97364656128.0,0.10063610722538807,3.0,Yearly,0.106,0.071,25.24727,11.305503,4.38384,23.37,0.36643,0.110010006,53.404,0.5340400000000001,0.19251,0.13278,3121687552.0,3876800000.0,0.03206181458594264,OK,
TTWO,"Take-Two Interactive Software, ",Communication Services,Electronic Gaming & Multimedia,40288677888.0,0.07555159639473397,3.0,Yearly,0.02,,20.935333,11.378254,6.0253763,54.021,-0.09039,-0.00621,81.607,0.81607,0.0051499996,-0.04792,1256137472.0,500200000.0,0.031178423761930918,OK,
TXN,Texas Instruments Incorporated,Technology,Semiconductors,245389656064.0,-0.040677564911326236,3.0,Yearly,0.228,0.518,25.242254,13.623689,12.61449,26.517,0.35176,0.13059,78.036,0.78036,0.42576998,0.31111,3545250048.0,8666999808.0,0.014447430689887615,OK,
TXT,Textron Inc.,Industrials,Aerospace & Defense,14085007360.0,0.04768129392975795,3.0,Yearly,0.03,0.052,11.15237,1.7291805,0.9206489,9.944,0.12126,0.045479998,52.285,0.5228499999999999,0.08701,0.06125,452750016.0,1236000000.0,0.032144109294948923,OK,
TYL,"Tyler Technologies, Inc.",Technology,Software - Application,13787402240.0,0.08024951917670409,3.0,Yearly,0.082,0.155,21.930685,4.537087,5.6746287,31.127,0.09731,0.04176,47.906,0.47906,0.14741,0.13361,594435648.0,730747008.0,0.04311440528480585,OK,
UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,35644248064.0,0.09529134601036815,3.0,Yearly,0.16,-0.172,7.443698,2.134873,0.5666632,7.429,0.23252001,0.03381,201.641,2.01641,0.05534,0.05558,910124992.0,8913000448.0,0.025533572495788137,OK,
UBER,"Uber Technologies, Inc.",Technology,Software - Application,146390286336.0,0.17730580736694201,3.0,Yearly,0.122,0.855,16.267635,5.3525014,2.6507015,20.981,0.3716,0.06877,51.872,0.51872,0.13317999,0.17345,7244749824.0,10424000512.0,0.04948927968739403,OK,
UDR,"UDR, Inc.",Real Estate,REIT - Residential,13012508672.0,0.041108595032072204,3.0,Yearly,-0.001,0.909,62.714283,3.8965938,7.366975,17.505,0.13739,0.022449998,156.144,1.5614400000000002,0.20177999,0.29563,779827776.0,887260032.0,0.05992908789970795,OK,
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,10303870976.0,0.09025656499826118,3.0,Yearly,0.083,0.101,7.279103,1.3713232,0.5688194,5.767,0.20948,0.08321,68.74,0.6873999999999999,0.1114,0.08424,498316992.0,1800301952.0,0.04836211489455669,OK,
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,23378931712.0,0.06676379680111233,3.0,Yearly,0.089,0.133,17.059038,8.6141,1.8045541,13.281,0.46117002,0.14843,95.472,0.9547199999999999,0.12505999,0.0934,914087360.0,1567826944.0,0.03909876513009424,OK,
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,340269203456.0,0.11352161443193465,3.0,Yearly,0.004,0.615,16.89698,3.4848917,0.75527096,14.603,0.14152999,0.04871,69.211,0.69211,0.071329996,0.03135,24272250880.0,27017000960.0,0.07133249390034391,OK,
UNP,Union Pacific Corporation,Industrials,Railroads,168955068416.0,-0.004915242301498868,3.0,Yearly,0.115,0.066,20.091883,8.69512,6.6491566,15.369,0.39696,0.09274,150.772,1.50772,0.40982,0.28847,4720750080.0,10263000064.0,0.02794086098900923,OK,
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,85316378624.0,-0.04040260188163358,3.0,Yearly,0.076,-0.53,12.41873,5.6639366,0.9486976,9.051,0.29602,0.07278,189.9,1.899,0.09052,0.050819997,5593999872.0,8867000320.0,0.06556771351786343,OK,
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,61565288448.0,0.11409895911958845,3.0,Yearly,0.118,0.255,17.262035,6.6846886,3.6576335,16.38,0.28895,0.08768,166.793,1.6679300000000001,0.25986,0.15673,1706249984.0,5742000128.0,0.027714480464769577,OK,
USB,U.S. Bancorp,Financial Services,Banks - Regional,97907957760.0,0.05675735260226378,3.0,Yearly,0.104,0.216,10.861017,1.6149675,3.5836155,,0.12623,0.0116,,,0.39646998,0.29896,,12524999680.0,,PARTIAL,
V,Visa Inc.,Financial Services,Credit Services,691647676416.0,0.10921242130254294,3.0,Yearly,0.144,0.102,24.68959,19.631691,15.546837,22.238,0.6119,0.1911,67.821,0.67821,0.66130996,0.50782,20404000768.0,22580000768.0,0.029500570107789625,OK,
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,27339753472.0,0.15490054932774422,3.0,Yearly,0.057,-0.414,8.304348,0.9372287,6.6721315,12.452,0.09849,0.04818,60.277,0.60277,0.70182997,0.67496,267028992.0,2638275072.0,0.009767059248485092,OK,
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,112412639232.0,-0.11397235202184985,3.0,Yearly,0.517,4.535,11.63481,4.496372,0.8488457,8.906,0.27637,0.105579995,40.148,0.40148000000000006,0.12269,0.05446,8416374784.0,10908000256.0,0.07487036014366745,OK,
VLTO,Veralto Corp,Industrials,Pollution & Treatment Controls,22940952576.0,0.0415741282156441,3.0,Yearly,0.075,0.101,19.727547,7.4199653,4.027555,17.565,0.34312,0.10307,115.978,1.15978,0.21370001,0.17346,807124992.0,1103000064.0,0.035182714812129694,OK,
VMC,Vulcan Materials Company (Holdi,Basic Materials,Building Materials,32749729792.0,0.027743692765690886,3.0,Yearly,0.025,0.027,23.665392,3.8636398,4.035305,16.033,0.13234,0.06044,58.22,0.5821999999999999,0.21611,0.13748,843600000.0,1804400000.0,0.025758991153755167,OK,
VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services,23086047232.0,0.07160288137517012,3.0,Yearly,0.044,-0.034,20.261606,-19.768877,7.3616223,17.811,,0.18958001,,,0.45106998,0.28237,1055550016.0,1503200000.0,0.045722422959305155,PARTIAL,
VRSN,"VeriSign, Inc.",Technology,Software - Infrastructure,26460983296.0,0.05150438997980311,3.0,Yearly,0.06,0.077,26.63002,-11.738921,15.493286,23.388,,0.45124,,,0.68178004,0.49769002,832837504.0,1101299968.0,0.0314741706566096,PARTIAL,
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,Biotechnology,130560950272.0,0.10352183400647985,3.0,Yearly,0.125,0.08,25.60175,6.449369,10.372517,24.462,0.23542999,0.11926,9.767,0.09766999999999999,0.38055,0.34997,2627887616.0,4292900096.0,0.02012766918841563,OK,
VST,Vistra Corp.,Utilities,Utilities - Independent Power Producers,49801551872.0,0.08917866741227787,3.0,Yearly,-0.055,-0.062,14.314643,16.584332,2.5922108,10.888,0.42962003,0.05886,373.28,3.7327999999999997,0.13766,0.1155,37125000.0,5120999936.0,0.000745458697661043,OK,
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,46160044032.0,0.12210436341766595,3.0,Yearly,0.217,-0.067,113.911385,3.1510205,7.1911716,24.967,0.02012,0.02169,84.928,0.8492799999999999,0.14807999,0.04093,1486853504.0,1801400064.0,0.03221083374550625,OK,
VTRS,Viatris Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,18963234816.0,-0.04196777704087673,3.0,Yearly,0.049,,6.205321,1.3115666,1.2867509,7.24,-0.02754,0.02668,95.535,0.9553499999999999,0.12550999,-0.02787,2677337600.0,2330800128.0,0.141185700961791,OK,
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,210273173504.0,0.003292396665705022,3.0,Yearly,-0.007,-0.22,9.585809,2.023429,1.5139003,7.897,0.15842,0.050479997,184.081,1.8408099999999998,0.22999,0.11643,17466624000.0,38798999552.0,0.08306634512113707,OK,
WAB,Westinghouse Air Brake Technolo,Industrials,Railroads,47838928896.0,0.10122345018267498,3.0,Yearly,0.175,0.189,22.76282,4.2707644,3.9932327,20.424,0.11553001,0.061669998,61.686,0.61686,0.19188,0.10593,1101374976.0,1999000064.0,0.02302256763303265,OK,
WAT,Waters Corporation,Healthcare,Diagnostics & Research,40093212672.0,0.021229912681812513,3.0,Yearly,1.134,,24.678047,2.6396286,8.632805,31.03,0.019199999,0.03558,36.045,0.36045,0.09422,0.03588,-142067632.0,549555008.0,-0.0035434334774378444,OK,
WBA,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,Entertainment,70300114944.0,0.0331793709721504,3.0,Yearly,-0.112,-0.906,400.57144,2.1416023,1.9465628,12.854,-0.08786,0.01708,94.199,0.94199,0.05105,-0.08769,16167374848.0,3423000064.0,0.22997650659431615,OK,
WDC,Western Digital Corporation,Technology,Computer Hardware,161226686464.0,0.2735046294980865,3.0,Yearly,0.438,9.841,14.084618,21.380825,12.479812,32.155,1.30853,0.20758,13.436,0.13436,0.43608,0.72947,2268750080.0,3928999936.0,0.014071802440141229,OK,
WEC,"WEC Energy Group, Inc.",Utilities,Utilities - Regulated Electric,34321715200.0,0.006991111598761979,3.0,Yearly,0.026,0.197,17.55822,2.5181096,3.3856525,14.56,0.11988,0.030250002,157.985,1.5798500000000002,0.21802999,0.16686001,-2353637376.0,3574200064.0,-0.0685757504333583,OK,
WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,169781182464.0,0.22688873316084646,3.0,Yearly,0.391,0.356,74.09434,3.6494584,13.302383,56.525,0.03836,0.00825,41.375,0.41375,0.16561002,0.12149999,2756164352.0,3186323968.0,0.016233626789496594,OK,
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,273036886016.0,0.04018692169368365,3.0,Yearly,0.095,0.25,11.426279,1.6973718,3.288571,,0.12575,0.0107700005,,,0.37387002,0.27232,,19170000896.0,,PARTIAL,
WM,"Waste Management, Inc.",Industrials,Waste Management,85323210752.0,0.08563152473174229,3.0,Yearly,0.04,0.083,23.407654,8.602056,3.3242378,13.908,0.29841,0.06566,235.301,2.35301,0.18986,0.11115,2348375040.0,6517000192.0,0.027523284922150604,OK,
WMB,"Williams Companies, Inc. (The)",Energy,Oil & Gas Midstream,89107750912.0,0.029089364281741803,3.0,Yearly,0.078,0.512,27.979523,6.772964,7.231011,17.334,0.21503,0.05032,200.371,2.00371,0.39540002,0.24937001,-1516749952.0,5993999872.0,-0.01702152659534516,OK,
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,850100944896.0,0.05272290929168877,3.0,Yearly,0.059,-0.091,33.168446,9.043721,1.1552796,20.88,0.22313999,0.06414,71.653,0.7165300000000001,0.0345,0.03,7127625216.0,42922999808.0,0.00838444570470626,OK,
WRB,W.R. Berkley Corporation,Financial Services,Insurance - Property & Casualty,25948805120.0,0.09281781410527334,3.0,Yearly,0.012,0.15,14.439434,2.7995834,1.7419863,10.222,0.20207001,0.03561,31.527,0.31527,0.16385001,0.12943,3045504768.0,3602895872.0,0.11736589619121546,OK,
WST,"West Pharmaceutical Services, I",Healthcare,Medical Instruments & Supplies,24366200832.0,0.021163814176677676,3.0,Yearly,0.138,0.181,34.70421,8.151575,7.324216,26.581,0.19087,0.11377,10.585,0.10585000000000001,0.22469,0.1698,277937504.0,662200000.0,0.011406681981993114,OK,
WTW,Willis Towers Watson Public Lim,Financial Services,Insurance Brokers,29311309824.0,0.030704123618950474,3.0,Yearly,0.091,-0.268,13.807745,3.818032,2.9015355,12.37,0.19761999,0.05079,91.39,0.9139,0.17559,0.15492,1415624960.0,1923000064.0,0.048296202677401034,OK,
